,fecha_inicial,fecha_final,año_inicial,mes_inicial,dia_inicial,año_final,mes_final,dia_final,pais,ciudad,categoria_principal,categoria,proyecto_featured,descripcion_largo,descripcion_full_largo,titulo_largo,cant_creaciones_dueño,cant_faqs,cant_imagenes,cant_videos,cant_tiers,tier_promedio,tier_max,tier_min,duracion,moneda,objetivo_monto,objetivo_ratio,title,cotizacion,moneda_igual_pais,dia_semana_inicial,dia_semana_final,weekend_inicial,weekend_final,primera_quincena_inicial,primera_quincena_final,id,monto_obtenido,monto_obtenido_porcentaje,estado,exito
3318,2019-03-15,2019-04-14,2019,3,15,2019,4,14,Germany,Frechen,Art,Illustration,0,32,1243,21,1,0,14,0,4,9.0732,15.8781,1.13415,30,EUR,283.5375,10.7191351875,Yoshi Hard Enamel Pin,1.13415,1,viernes,domingo,0,1,0,1,4842,1162.50375,4.1,Funding Successful,success
3319,2018-12-15,2019-02-13,2018,12,15,2019,2,13,United Kingdom,London,Art,Illustration,0,62,1527,28,1,0,3,1,8,250.3446455,1258.8039999999999,1.258804,60,GBP,2517.6079999999997,52.81958368053329,UWE Illustration Degree Show,1.258804,1,sábado,miércoles,1,0,0,1,1948,2570.477768,1.021,Funding Successful,success
3320,2019-01-20,2019-02-19,2019,1,20,2019,2,19,Canada,Toronto,Games,Video Games,0,129,2717,48,1,0,1,0,4,120.25,400.0,2.0,30,USD,2000.0,66.6666666666667,Arcainio - 2D Magical Battle Royale Browser Game,1.0,0,domingo,martes,1,0,0,0,1410,128.0,0.064,Funding Unsuccessful,fail
3321,2019-03-11,2019-04-11,2019,3,11,2019,4,11,United States,Towanda,Games,Playing Cards,0,135,3026,17,17,0,13,1,11,61.7272727272727,175.0,11.0,31,USD,8000.0,258.064516129032,Apollo 11 Project,1.0,1,lunes,jueves,0,0,1,1,7372,2663.0,0.3329,Cancelled by Creator,fail
3322,2019-03-20,2019-04-24,2019,3,20,2019,4,24,Germany,Frankfurt,Technology,Apps,0,98,1156,42,1,0,1,0,3,46.0921266666667,114.27799999999999,1.14278,35,EUR,34283.4,1119.38239577143,Buytection: Käuferschutz für Überweisungen,1.14278,1,miércoles,miércoles,0,0,0,0,3781,25.14116,0.0007,Funding Unsuccessful,fail
3323,2019-04-04,2019-05-04,2019,4,4,2019,5,4,United States,San Francisco,Film & Video,Documentary,1,123,13319,31,1,0,12,2,13,1500.76923076923,10000.0,10.0,30,USD,50000.0,1666.66666666667,The Gatekeeper: Math in America,1.0,1,jueves,sábado,0,1,1,1,122,56890.0,1.1378,Funding Successful,success
3324,2019-01-01,2019-02-15,2019,1,1,2019,2,15,United States,Dallas,Publishing,Children's Books,0,71,3624,31,1,0,15,0,6,21.0,65.0,2.0,45,USD,500.0,11.1111111111111,The Art To Shooting Free Throws,1.0,1,martes,viernes,0,0,1,0,1690,545.0,1.09,Funding Successful,success
3325,2019-03-09,2019-04-08,2019,3,9,2019,4,8,United States,Portland,Publishing,Fiction,0,135,2113,50,1,0,1,0,7,275.714285714286,1000.0,5.0,30,USD,10000.0,333.33333333333303,Blood of The Wolf: Not your typical Werewolf novel,1.0,1,sábado,lunes,1,0,1,1,5025,8.0,0.0008,Funding Unsuccessful,fail
3326,2019-03-25,2019-04-24,2019,3,25,2019,4,24,United States,Los Angeles,Technology,Hardware,0,129,1477,54,1,0,22,1,9,200.333333333333,669.0,1.0,30,USD,30000.0,1000.0,MGC Valor - the mobile phone case designed for gamers.,1.0,1,lunes,miércoles,0,0,0,0,3730,1123.0,0.0374,Cancelled by Creator,fail
3327,2019-02-19,2019-03-21,2019,2,19,2019,3,21,United States,Dallas,Art,Art,0,61,1729,30,1,0,12,0,13,75.9230769230769,210.0,5.0,30,USD,600.0,20.0,Star Light Pokemon Enamel Pins,1.0,1,martes,jueves,0,0,0,0,5795,2104.0,3.5067,Funding Successful,success
3328,2018-12-31,2019-02-19,2018,12,31,2019,2,19,Italy,Milan,Art,Digital Art,0,61,526,30,1,0,1,0,4,16.37325,34.47,5.745,50,EUR,344.7,7.921206,"""Slimey Boy"" Vinyl sticker set",1.149,1,lunes,martes,0,0,0,0,1276,59.748000000000005,0.1733,Funding Unsuccessful,fail
3329,2019-03-04,2019-05-03,2019,3,4,2019,5,3,Japan,Kyoto-shi,Music,Metal,1,98,2845,42,1,0,22,1,8,65.52945,268.38,16.1028,60,JPY,3220.56,0.480185496,Production of 2nd album 'death of the sun',0.008945999999999999,1,lunes,viernes,0,0,1,1,2821,3357.0043920000003,1.0424,Funding Successful,success
3330,2019-03-06,2019-04-15,2019,3,6,2019,4,15,United States,Naperville,Design,Design,0,95,3856,56,1,5,30,1,6,105.0,189.0,5.0,40,USD,25000.0,625.0,BedBubble: Meet your personal heating and cooling device,1.0,1,miércoles,lunes,0,0,1,0,4361,19698.0,0.7879,Cancelled by Creator,fail
3331,2019-02-01,2019-02-23,2019,2,1,2019,2,23,United States,North Atlanta,Games,Tabletop Games,0,135,7882,44,1,0,15,1,4,9.5,20.0,1.0,22,USD,1000.0,45.454545454545496,"POWERED by the DREAMR, a PbtA RPG #ZineQuest",1.0,1,viernes,sábado,0,1,1,0,1530,1901.0,1.901,Funding Successful,success
3332,2019-03-03,2019-04-02,2019,3,3,2019,4,2,United States,Bloomsburg,Food,Spaces,0,90,1758,55,1,0,8,1,13,55.6923076923077,270.0,6.0,30,USD,3000.0,100.0,"OnePaw Co. Dog Treats - Buy a Bag, Feed a Dog For a Day",1.0,1,domingo,martes,1,0,1,1,6794,3056.0,1.0187,Funding Successful,success
3333,2019-04-11,2019-04-25,2019,4,11,2019,4,25,United States,Franklin,Art,Illustration,0,65,1028,25,1,0,8,0,8,23.0,72.0,1.0,14,USD,750.0,53.571428571428605,Botanical Zodiac Art Book,1.0,1,jueves,jueves,0,0,1,0,4053,1053.0,1.4040000000000001,Funding Successful,success
3334,2019-01-04,2019-03-03,2019,1,4,2019,3,3,Japan,Tokyo,Film & Video,Music Videos,0,126,1561,28,1,0,1,1,3,28.3333333333333,50.0,5.0,58,USD,500.0,8.62068965517241,Bindiram's First Music Video,1.0,0,viernes,domingo,0,1,1,1,664,536.0,1.072,Funding Successful,success
3335,2019-02-20,2019-04-21,2019,2,20,2019,4,21,Tanzania,Bagamoyo,Film & Video,Action,0,49,3652,40,1,0,0,1,3,26.6666666666667,50.0,5.0,60,USD,2757.0,45.95,Uhunzi na Upweke (Sadness and Lonliness),1.0,0,miércoles,domingo,0,1,0,0,4280,292.0,0.1059,Funding Unsuccessful,fail
3336,2019-03-19,2019-04-13,2019,3,19,2019,4,13,France,Roubaix,Photography,Photobooks,0,71,534,26,2,0,1,0,1,33.1675,33.1675,33.1675,25,GBP,7960.2,422.4318936000001,Cobbels for Breakfast /257,1.3267,0,martes,sábado,0,1,0,1,4923,1596.0201,0.2005,Funding Unsuccessful,fail
3337,2019-04-09,2019-05-03,2019,4,9,2019,5,3,United States,Santa Cruz,Games,Tabletop Games,0,118,8045,56,1,9,19,1,10,176.1,480.0,1.0,24,USD,5000.0,208.333333333333,Ultimate Bestiary: The Dreaded Accursed for 5th Edition!,1.0,1,martes,viernes,0,0,1,1,2682,170073.0,34.0146,Funding Successful,success
3338,2019-03-20,2019-04-19,2019,3,20,2019,4,19,United States,New York,Art,Art,0,65,1796,30,2,1,1,0,4,19.5,30.0,10.0,30,USD,750.0,25.0,Hollow Knight Hard Enamel Pins,1.0,1,miércoles,viernes,0,0,0,0,4590,85.0,0.1133,Cancelled by Creator,fail
3339,2019-02-21,2019-03-18,2019,2,21,2019,3,18,United Kingdom,Exeter,Theater,Musical,0,132,2285,11,1,0,2,0,3,39.12,65.2,13.04,25,GBP,652.0,34.00832,HOT FLUSHES,1.304,1,jueves,lunes,0,0,0,0,5485,751.1039999999999,1.1520000000000001,Funding Successful,success
3340,2019-03-18,2019-04-02,2019,3,18,2019,4,2,Ukraine,Kiev,Design,Product Design,0,38,5474,59,1,12,1,5,5,59.6,117.0,5.0,15,USD,10000.0,666.666666666667,Quokka Activity Boards – Educational Wooden Boards for Kids,1.0,0,lunes,martes,0,0,0,1,6716,1242.0,0.1242,Cancelled by Creator,fail
3341,2019-03-28,2019-04-29,2019,3,28,2019,4,29,United States,Durham,Games,Tabletop Games,0,130,1036,41,1,0,11,1,8,181.0,500.0,8.0,32,USD,5000.0,156.25,Buy It Or Dont: Pitch Your Terrible Ideas,1.0,1,jueves,lunes,0,0,0,0,3368,5159.0,1.0318,Funding Successful,success
3342,2019-01-22,2019-02-21,2019,1,22,2019,2,21,United States,Greensboro,Games,Tabletop Games,0,87,4707,19,1,0,5,1,5,120.0,300.0,20.0,30,USD,3000.0,100.0,Paradise Revolution,1.0,1,martes,jueves,0,0,0,0,1324,476.0,0.1587,Cancelled by Creator,fail
3343,2018-12-27,2019-02-21,2018,12,27,2019,2,21,United States,Dallas,Music,Country & Folk,0,135,1453,37,1,0,1,1,9,1021.11111111111,5000.0,5.0,56,USD,100.0,1.7857142857142903,Skylar Heart Music's FIRST Full Album,1.0,1,jueves,jueves,0,0,0,0,1262,896.0,8.96,Funding Successful,success
3344,2019-03-04,2019-04-03,2019,3,4,2019,4,3,United Kingdom,Leeds,Comics,Comics,0,74,2223,20,1,3,20,1,9,102.350298333333,362.399125,2.63563,30,GBP,658.9075,28.9439395704167,Jenitales: Rough Hex,1.317815,1,lunes,miércoles,0,0,1,1,6848,24582.52101,37.308,Funding Successful,success
3345,2019-03-25,2019-04-24,2019,3,25,2019,4,24,France,Paris,Publishing,Art Books,1,125,3148,35,1,0,12,1,12,426.8772375,2523.3565,18.1048,30,EUR,16973.25,640.20270125,"CHAIS, le livre / CELLARS, the book",1.13155,1,lunes,miércoles,0,0,0,0,3839,17764.20345,1.0466,Funding Successful,success
3346,2019-04-02,2019-04-25,2019,4,2,2019,4,25,Italy,Cerveteri,Games,Tabletop Games,0,96,863,37,1,0,0,1,4,19.8862125,38.0919,1.12035,23,EUR,168.0525,8.18598340760869,"Ninja MOUSE, the magnetic party game!",1.12035,1,martes,jueves,0,0,1,0,4033,41.45295,0.2467,Funding Unsuccessful,fail
3347,2019-03-21,2019-04-20,2019,3,21,2019,4,20,United States,Austin,Art,Illustration,0,127,609,18,1,0,1,0,8,33.125,80.0,2.0,30,USD,3500.0,116.666666666667,Sweet Bandori Zine,1.0,1,jueves,sábado,0,1,0,0,4180,1196.0,0.3417,Funding Unsuccessful,fail
3348,2019-03-06,2019-04-20,2019,3,6,2019,4,20,Italy,Italia,Food,Farms,0,52,668,45,1,0,1,0,4,177.3234375,260.1875,131.225,45,EUR,16968.75,426.575520833333,First real italian bio extra virgin olive oil,1.13125,1,miércoles,sábado,0,1,1,0,4259,1.13125,0.0001,Funding Unsuccessful,fail
3349,2019-04-04,2019-05-04,2019,4,4,2019,5,4,United States,Dallas,Music,Music,1,135,1153,47,1,0,1,1,6,207.0,777.0,5.0,30,USD,1400.0,46.6666666666667,New Album: Presence of Kintsukuroi by Bathylite,1.0,1,jueves,sábado,0,1,1,1,205,1430.0,1.0214,Funding Successful,success
3350,2019-02-03,2019-02-23,2019,2,3,2019,2,23,United Kingdom,London,Fashion,Ready-to-wear,0,133,775,27,1,0,0,1,7,108.980434285714,435.2672,6.87264,20,EUR,5727.2,328.00819839999997,ADAM & EVE by JULIETTE BROS,1.14544,0,domingo,sábado,1,1,1,0,1593,190.14303999999998,0.0332,Cancelled by Creator,fail
3351,2019-03-26,2019-04-25,2019,3,26,2019,4,25,United States,Redwood City,Design,Product Design,0,27,487,30,1,0,19,0,8,44.625,100.0,1.0,30,USD,500.0,16.6666666666667,Potion Shoppe: RPG enamel pins,1.0,1,martes,jueves,0,0,0,0,4001,504.0,1.008,Funding Successful,success
3352,2019-01-21,2019-02-20,2019,1,21,2019,2,20,United States,Fargo,Publishing,Fiction,0,79,272,22,1,0,5,1,5,75.2,250.0,1.0,30,USD,3250.0,108.333333333333,The Song the Ogre Sang,1.0,1,lunes,miércoles,0,0,0,0,1223,3836.0,1.1803,Funding Successful,success
3353,2019-03-12,2019-04-11,2019,3,12,2019,4,11,Canada,Vancouver,Fashion,Fashion,0,133,6650,50,1,11,11,1,10,168.0,1000.0,5.0,30,USD,10000.0,333.33333333333303,SMAK - The One and Only Vegan and Healthy Lipstick,1.0,0,martes,jueves,0,0,1,1,5111,54.0,0.0054,Funding Unsuccessful,fail
3354,2019-04-06,2019-05-06,2019,4,6,2019,5,6,United States,New York,Design,Graphic Design,0,115,3747,44,1,0,1,0,4,43.25,80.0,16.0,30,USD,1200.0,40.0,Top 25 Marathons Scratch Off Poster by Nomnu,1.0,1,sábado,lunes,1,0,1,1,10,89.0,0.0742,Cancelled by Creator,fail
3355,2019-02-26,2019-04-07,2019,2,26,2019,4,7,Mexico,Guadalajara,Theater,Festivals,0,131,476,42,1,0,0,1,6,165.85485,521.01,5.2101,40,MXN,10420.2,13.572571005,Festival Internacional de Cine con Valores,0.052101,1,martes,domingo,0,1,0,1,7180,38.502639,0.0037,Funding Unsuccessful,fail
3356,2019-01-18,2019-02-10,2019,1,18,2019,2,10,United Kingdom,Surrey,Theater,Musical,0,121,3488,26,2,0,5,1,8,70.045875,193.23,6.441,23,GBP,9661.5,541.1280130434781,Surrey Youth Music Theatre,1.2882,1,viernes,domingo,0,1,0,1,2177,4799.8332,0.4968,Funding Unsuccessful,fail
3357,2019-03-06,2019-04-06,2019,3,6,2019,4,6,United States,Tucson,Technology,Web,0,86,1589,47,1,0,2,1,4,1397.5,5000.0,30.0,31,USD,200000.0,6451.61290322581,"Portal To Online Streaming Services, PortalToss",1.0,1,miércoles,sábado,0,1,1,1,7065,2692.0,0.0135,Funding Unsuccessful,fail
3358,2019-01-09,2019-03-10,2019,1,9,2019,3,10,Canada,Toronto,Design,Product Design,0,108,1050,23,1,9,1,1,6,13.5,36.0,1.0,60,USD,6600.0,110.0,BUMPUMP.FUN Fidget Pump,1.0,0,miércoles,domingo,0,1,1,1,600,355.0,0.0538,Funding Unsuccessful,fail
3359,2019-02-06,2019-03-03,2019,2,6,2019,3,3,United States,Sarasota,Film & Video,Animation,0,91,1430,31,1,0,5,1,9,232.22222222222197,1000.0,5.0,25,USD,2000.0,80.0,"""The Legend of Toto"" Short Film",1.0,1,miércoles,domingo,0,1,1,1,736,2077.0,1.0385,Funding Successful,success
3360,2019-03-21,2019-04-20,2019,3,21,2019,4,20,United States,Kissimmee,Games,Playing Cards,0,66,3555,33,1,0,5,2,9,106.555555555556,495.0,1.0,30,USD,5550.0,185.0,6th Sense Connection Oracle Cards,1.0,1,jueves,sábado,0,1,0,0,4143,5815.0,1.0477,Funding Successful,success
3361,2019-01-11,2019-02-10,2019,1,11,2019,2,10,United States,Orem,Games,Video Games,0,134,2220,6,1,0,18,1,11,427.36363636363603,2500.0,1.0,30,USD,10000.0,333.33333333333303,Martyr,1.0,1,viernes,domingo,0,1,1,1,2145,804.0,0.0804,Funding Unsuccessful,fail
3362,2019-03-19,2019-05-03,2019,3,19,2019,5,3,United States,Los Angeles,Design,Product Design,0,78,4994,50,1,1,15,1,5,305.2,990.0,1.0,45,USD,50000.0,1111.11111111111,The Waterfull Barrel: Water Preparedness Made Easy,1.0,1,martes,viernes,0,0,0,1,2832,13144.0,0.2629,Cancelled by Creator,fail
3363,2019-03-28,2019-04-17,2019,3,28,2019,4,17,United States,New York,Games,Games,0,83,1878,42,1,1,5,1,5,28.6,40.0,16.0,20,USD,1000.0,50.0,Double Cards - Cards that give you choices,1.0,1,jueves,miércoles,0,0,0,0,4447,2731.0,2.7310000000000003,Funding Successful,success
3364,2019-04-05,2019-05-05,2019,4,5,2019,5,5,United Kingdom,London,Film & Video,Comedy,0,76,4528,41,1,0,2,1,8,83.280225,256.8486,10.4304,30,GBP,6519.0,283.31574,'Dad Joke' - A BFI/Film London Short Film,1.3038,1,viernes,domingo,0,1,1,1,141,6610.266,1.014,Funding Successful,success
3365,2019-01-09,2019-02-08,2019,1,9,2019,2,8,France,Biarritz,Fashion,Accessories,0,83,0,45,1,0,23,1,9,263.43576,442.52585999999997,137.49498,30,EUR,23108.4,889.9969176000001,Mou Company : Premium & eco-friendly watches.,1.1554200000000001,1,miércoles,viernes,0,0,1,1,2525,1180.83924,0.0511,Funding Unsuccessful,fail
3366,2019-03-07,2019-04-06,2019,3,7,2019,4,6,Canada,Toronto,Design,Product Design,0,84,3445,47,2,2,32,1,5,181.2,690.0,10.0,30,USD,1200.0,40.0,THE CLEANSHIELD - The ultimate windshield cover,1.0,0,jueves,sábado,0,1,1,1,7064,12187.0,10.1558,Cancelled by Creator,fail
3367,2019-02-08,2019-03-11,2019,2,8,2019,3,11,United States,Los Angeles,Technology,Gadgets,0,91,4062,55,1,3,39,2,7,129.0,299.0,59.0,31,USD,5000.0,161.290322580645,NuDock: A Dock that Turns Your Smartphone To A Computer,1.0,1,viernes,lunes,0,0,1,1,346,114920.0,22.984,Funding Successful,success
3368,2019-03-04,2019-03-11,2019,3,4,2019,3,11,Mexico,Acuña,Art,Illustration,0,56,767,27,1,0,1,0,5,48.29857,122.3011,7.773375,7,MXN,155.4675,1.15095921696429,Portraits by Enrique Garcia,0.0518225,1,lunes,lunes,0,0,1,1,341,9.2762275,0.0597,Funding Unsuccessful,fail
3369,2018-12-10,2019-02-08,2018,12,10,2019,2,8,United States,Newport News,Film & Video,Webseries,0,132,777,19,1,0,1,0,3,26.6666666666667,50.0,5.0,60,USD,5000.0,83.3333333333333,Burnout Productions,1.0,1,lunes,viernes,0,0,1,1,2588,26.0,0.0052,Funding Unsuccessful,fail
3370,2019-02-18,2019-03-20,2019,2,18,2019,3,20,United States,Huntsville,Art,Art,0,93,2932,56,1,0,16,0,21,100.380952380952,200.0,8.0,30,USD,200.0,6.66666666666667,KAWAII TO KOWAI - Japanese Lore Enamel Pins Collection 2,1.0,1,lunes,miércoles,0,0,0,0,5888,3282.0,16.41,Funding Successful,success
3371,2019-04-09,2019-05-04,2019,4,9,2019,5,4,United States,Chico,Fashion,Accessories,0,68,3310,35,1,4,29,0,43,160.162790697674,315.0,8.0,25,USD,500.0,20.0,Kawaii UFO Claw Machine Enamel Pins,1.0,1,martes,sábado,0,1,1,1,166,28494.0,56.988,Funding Successful,success
3372,2019-04-03,2019-04-28,2019,4,3,2019,4,28,United Kingdom,Carlisle,Publishing,Publishing,0,127,304,55,1,0,2,0,3,27.668865000000004,65.87825,3.952695,25,GBP,527.026,27.775640467600002,A Story of a Fisherman and a talking fish. (Fairy tale),1.3175649999999999,1,miércoles,domingo,0,1,1,0,3630,2206.921375,4.1875,Funding Successful,success
3373,2019-02-05,2019-02-19,2019,2,5,2019,2,19,United States,San Francisco,Games,Tabletop Games,0,121,0,49,1,0,1,0,6,158.333333333333,400.0,30.0,14,USD,7500.0,535.714285714286,Zone Raiders: a Miniatures Campaign Skirmish Game,1.0,1,martes,martes,0,0,1,0,1204,26318.0,3.5091,Funding Successful,success
3374,2019-03-11,2019-04-22,2019,3,11,2019,4,22,Germany,Cottbus,Technology,Apps,0,113,6341,33,1,6,12,2,11,42.9898636363636,225.185,6.75555,42,EUR,9007.4,241.468020119048,Pattarina - die Schnittmuster-App,1.125925,1,lunes,lunes,0,0,1,0,3869,22137.93735,2.4577,Funding Successful,success
3375,2019-03-21,2019-04-25,2019,3,21,2019,4,25,Italy,Milan,Games,Video Games,0,135,4115,29,1,5,25,1,11,402.796113636364,2275.1,5.68775,35,EUR,68253.0,2218.32000428571,Dario Argento's Dreadful Bond,1.13755,1,jueves,jueves,0,0,0,0,3899,30172.3762,0.4421,Funding Unsuccessful,fail
3376,2019-01-02,2019-02-16,2019,1,2,2019,2,16,United States,Castro Valley,Food,Food,0,77,3002,25,1,0,0,1,7,1342.85714285714,5000.0,50.0,45,USD,50000.0,1111.11111111111,The Cannery Kitchen & Tap,1.0,1,miércoles,sábado,0,1,1,0,1812,4344.0,0.0869,Funding Unsuccessful,fail
3377,2019-03-01,2019-03-31,2019,3,1,2019,3,31,United States,Austin,Games,Tabletop Games,0,127,3971,21,1,3,1,3,8,36.25,85.0,1.0,30,USD,500.0,16.6666666666667,Cavern Quest Warriors,1.0,1,viernes,domingo,0,1,1,0,6644,202.0,0.40399999999999997,Funding Unsuccessful,fail
3378,2019-02-09,2019-03-11,2019,2,9,2019,3,11,United States,Panama City,Publishing,Children's Books,0,133,2089,50,1,10,11,1,5,51.0,100.0,5.0,30,USD,6500.0,216.666666666667,Everyday Superheroes: Women in STEM Careers (Book),1.0,1,sábado,lunes,1,0,1,1,347,8087.0,1.2442,Funding Successful,success
3379,2019-03-17,2019-03-31,2019,3,17,2019,3,31,United States,Dallas,Music,Kids,0,81,1677,40,1,0,0,1,5,610.6,2000.0,1.0,14,USD,5000.0,357.142857142857,MathMan App: Interactive Math & Movement,1.0,1,domingo,domingo,1,1,0,0,6590,173.0,0.0346,Funding Unsuccessful,fail
3380,2019-01-17,2019-02-21,2019,1,17,2019,2,21,United States,Savannah,Fashion,Apparel,0,110,5563,56,1,0,22,1,19,87.05263157894741,428.0,5.0,35,USD,7000.0,200.0,"EARTH APPAREL | Worn by the People, Made for the Planet.",1.0,1,jueves,jueves,0,0,0,0,1447,7312.0,1.0446,Funding Successful,success
3381,2019-01-02,2019-03-03,2019,1,2,2019,3,3,United States,New York,Art,Illustration,0,123,0,60,5,0,3,1,3,65.0,95.0,45.0,60,USD,999.0,16.65,GOTHAM is back! Get your personal Arkham Asylum Certificate!,1.0,1,miércoles,domingo,0,1,1,1,784,410.0,0.4104,Funding Unsuccessful,fail
3382,2019-03-23,2019-04-07,2019,3,23,2019,4,7,United States,Los Angeles,Art,Art,0,88,1553,44,3,0,1,0,4,16.5,24.0,10.0,15,USD,450.0,30.0,Quickstarter: Egg Friends - Hard Enamel Pins,1.0,1,sábado,domingo,1,1,0,1,7215,238.0,0.5289,Cancelled by Creator,fail
3383,2019-03-07,2019-04-06,2019,3,7,2019,4,6,United Kingdom,London,Design,Product Design,0,135,4116,47,1,0,1,1,4,75.256,130.88,6.544,30,GBP,9816.0,428.23936,"Hy-Brib: A hybrid bib, for snowsports and more!",1.3088,1,jueves,sábado,0,1,1,1,7089,191.0848,0.0195,Cancelled by Creator,fail
3384,2019-03-06,2019-04-08,2019,3,6,2019,4,8,United States,Hollywood,Film & Video,Horror,0,45,8807,43,1,0,1,0,21,1131.7619047619,10000.0,1.0,33,USD,33000.0,1000.0,NECROMURDER: A Black Metal Movie FUNDRAISER,1.0,1,miércoles,lunes,0,0,1,1,5049,402.0,0.0122,Funding Unsuccessful,fail
3385,2019-03-19,2019-04-09,2019,3,19,2019,4,9,Italy,Cerveteri,Publishing,Art Books,0,68,834,49,6,0,0,1,6,11.732725,22.7085,1.135425,21,EUR,45.417,2.45559986785714,QUICKSTARTER: 20 Strong Woman who changed history,1.135425,1,martes,martes,0,0,0,1,5206,1.135425,0.025,Cancelled by Creator,fail
3386,2019-04-12,2019-04-27,2019,4,12,2019,4,27,United States,Detroit,Crafts,Candles,0,72,547,47,1,0,4,1,15,39.2666666666667,200.0,2.0,15,USD,175.0,11.666666666666698,"Candles, Bath Bombs, Lip Balm, Bat Conservation",1.0,1,viernes,sábado,0,1,1,0,3522,720.0,4.1143,Funding Successful,success
3387,2019-01-11,2019-02-12,2019,1,11,2019,2,12,United States,Denver,Music,Rock,0,86,1775,49,1,0,1,1,16,342.8125,2000.0,10.0,32,USD,4000.0,125.0,We Are the Atoned - Debut EP from Dead Set Saints,1.0,1,viernes,martes,0,0,1,1,1984,4568.0,1.1420000000000001,Funding Successful,success
3388,2019-03-22,2019-05-02,2019,3,22,2019,5,2,United States,Columbus,Games,Tabletop Games,0,135,10153,48,1,4,14,1,15,159.066666666667,1000.0,1.0,41,USD,8000.0,195.121951219512,Fellowship of the White Star: Beacon in the Dark,1.0,1,viernes,jueves,0,0,0,1,2680,8365.0,1.0456,Funding Successful,success
3389,2019-03-03,2019-05-02,2019,3,3,2019,5,2,United States,Phoenix,Food,Food,0,135,1159,22,1,0,1,0,1,25.0,25.0,25.0,60,USD,8000.0,133.333333333333,BrewDaddy Beer Syringe,1.0,1,domingo,jueves,1,0,1,1,2791,133.0,0.0166,Funding Unsuccessful,fail
3390,2019-04-04,2019-05-04,2019,4,4,2019,5,4,Australia,Melbourne,Fashion,Accessories,0,99,1303,24,1,2,17,0,28,104.392857142857,500.0,5.0,30,USD,1400.0,46.6666666666667,Pika Hoodie Glitter Pins,1.0,0,jueves,sábado,0,1,1,1,3019,4453.0,3.1807,Funding Successful,success
3391,2019-03-06,2019-04-05,2019,3,6,2019,4,5,Canada,Toronto,Games,Tabletop Games,0,67,3260,17,1,0,16,1,4,70.5,149.0,5.0,30,USD,3000.0,100.0,Poison Water Wine,1.0,0,miércoles,viernes,0,0,1,1,7111,3892.0,1.2973,Funding Successful,success
3392,2019-03-04,2019-04-03,2019,3,4,2019,4,3,United States,Chicago,Games,Video Games,0,132,8184,44,1,0,31,1,9,778.333333333333,5000.0,10.0,30,USD,50000.0,1666.66666666667,Love Shore Game: A Queer Sci-Fi Visual Novel,1.0,1,lunes,miércoles,0,0,1,1,6808,62466.0,1.2493,Funding Successful,success
3393,2019-02-08,2019-03-10,2019,2,8,2019,3,10,Japan,Echizen-shi,Crafts,Crafts,0,134,7379,57,1,0,29,1,12,244.51338333333302,820.107,9.1123,30,JPY,2733.69,0.8303401129000001,URUSHI MOBILE TUMBLER - Carry Elegance With You On The Go,0.009112299999999999,1,viernes,domingo,0,1,1,1,470,4111.5517707,1.504,Funding Successful,success
3394,2019-03-01,2019-04-15,2019,3,1,2019,4,15,United States,Newburgh,Publishing,Nonfiction,0,124,3341,33,1,6,8,1,9,870.0,5000.0,5.0,45,USD,40000.0,888.888888888889,The Ultimate Color Moving System®,1.0,1,viernes,lunes,0,0,1,0,4850,1036.0,0.0259,Funding Unsuccessful,fail
3395,2019-02-26,2019-04-27,2019,2,26,2019,4,27,United States,Terre Haute,Games,Tabletop Games,0,106,3471,40,1,0,4,0,3,10.0,15.0,5.0,60,USD,1000.0,16.6666666666667,STEAM Hack: RPG Zines for STEM Education,1.0,1,martes,sábado,0,1,0,0,3616,2051.0,2.051,Funding Successful,success
3396,2019-01-04,2019-03-05,2019,1,4,2019,3,5,France,Paris,Technology,Apps,0,132,0,52,1,0,7,1,3,96.84899999999999,170.91,5.697,60,EUR,3987.9,75.730221,Build a Full Delivery App like Uber Eats & Deliveroo,1.1394,1,viernes,martes,0,0,1,1,879,4628.2428,1.1606,Funding Successful,success
3397,2019-03-08,2019-04-07,2019,3,8,2019,4,7,Germany,Geldern,Games,Video Games,0,97,2146,27,2,0,0,1,4,49.1728125,112.395,5.61975,30,EUR,1123.95,42.10878675,Namensrechte für mein Spiel,1.12395,1,viernes,domingo,0,1,1,1,7203,91.03995,0.081,Cancelled by Creator,fail
